,masa A,,,,
t,x,y,θr,ω,
3,867,-8,168E-2,-0,269,-106,9,-226,0
3,900,-0,115,-0,256,-114,1,-207,9
3,933,-0,144,-0,242,-120,7,-181,9
3,967,-0,166,-0,227,-126,2,-148,8
4,000,-0,183,-0,213,-130,7,-123,4
4,033,-0,199,-0,202,-134,4,-86,71
4,067,-0,207,-0,196,-136,4,-34,99
4,100,-0,206,-0,194,-136,8,8,051
4,133,-0,204,-0,198,-135,9,48,33
4,167,-0,195,-0,206,-133,6,19,16
4,200,-0,218,-0,221,-134,6,124,4
4,233,-0,163,-0,230,-125,3,223,1
4,267,-0,139,-0,243,-119,8,184,9
4,300,-0,109,-0,258,-112,9,209,8
4,333,-7,602E-2,-0,269,-105,8,219,2
4,367,-4,043E-2,-0,277,-98,32,225,6
4,400,-3,541E-3,-0,279,-90,73,238,8
4,433,3,683E-2,-0,276,-82,40,242,1
4,467,7,401E-2,-0,268,-74,59,209,6
4,500,0,102,-0,259,-68,42,188,0
4,533,0,130,-0,246,-62,05,176,2
4,567,0,153,-0,232,-56,68,149,2
4,600,0,171,-0,219,-52,10,100,5
4,633,0,176,-0,210,-49,98,
4,667,,,,
4,700,0,189,-0,198,-46,33,
4,733,0,180,-0,201,-48,16,-57,55
4,767,0,174,-0,208,-50,17,-77,57
4,800,0,162,-0,218,-53,33,-113,7
4,833,0,145,-0,230,-57,75,-137,2
4,867,0,127,-0,244,-62,48,-165,9
4,900,9,982E-2,-0,257,-68,81,-204,6
4,933,6,627E-2,-0,268,-76,11,-226,7
4,967,2,932E-2,-0,275,-83,92,-236,9
5,000,-9,214E-3,-0,277,-91,90,-242,2
5,033,-4,859E-2,-0,274,-100,1,-233,8
5,067,-8,387E-2,-0,266,-107,5,-225,3
5,100,-0,118,-0,253,-115,1,-212,0
5,133,-0,147,-0,239,-121,6,-167,3
5,167,-0,167,-0,228,-126,2,-141,5
5,200,-0,186,-0,214,-131,1,-119,7
5,233,-0,199,-0,205,-134,2,-76,02
5,267,-0,207,-0,199,-136,1,-36,07
5,300,-0,209,-0,197,-136,6,2,925
5,333,-0,206,-0,199,-135,9,42,35
5,367,-0,198,-0,206,-133,8,85,78
5,400,-0,183,-0,217,-130,2,124,6
5,433,-0,164,-0,230,-125,5,150,2
5,467,-0,141,-0,243,-120,2,167,3
5,500,-0,115,-0,255,-114,3,194,6
5,533,-8,262E-2,-0,267,-107,2,223,9
5,567,-4,568E-2,-0,275,-99,42,227,0
5,600,-1,012E-2,-0,278,-92,09,222,1
5,633,2,598E-2,-0,276,-84,61,224,1
5,667,6,144E-2,-0,269,-77,14,
